Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
185.2167,-1.1710696455482963,0.6401792446821124,-0.2695084816432518,-1.8929924588564706,-1.5821896990302553,1.0,2.0
185.2333,-0.7485008864612869,0.5516724412492349,-0.025907047555695305,-1.8929924588564706,-1.5620590380957495,1.0,2.0
185.2667,-0.22917886919386987,0.5853347216816366,0.5769612084521285,-1.9063970997675415,-1.5215551781432952,1.0,2.0
185.2833,-0.22917886919386987,0.7220568873013967,0.8336758465232013,-1.9188158406994826,-1.5014245172088432,1.0,2.0
185.3,-0.16878570677227692,0.7940911406596537,0.775633473599981,-1.9313093933237877,-1.4811725872325623,1.0,2.0
185.3167,-0.15435100616565048,0.87404394045641,0.6688541011958477,-1.9438029459480715,-1.4609206572563351,1.0,2.0
185.3333,-0.6898500289655217,1.0790614941763683,0.1922510648625302,-1.956221686880013,-1.4407899963218294,1.0,2.0
185.35,-1.2350602112259157,1.2678355618215948,-0.24221169435726347,-1.9687152395042966,-1.4205380663456022,1.0,2.0
185.3667,-1.805657613519622,1.388188130804675,-0.5004728061517062,-1.9812087921286012,-1.400286136369321,1.0,2.0
185.3833,-2.1349852312651767,1.4068590814415578,-0.6007185899805537,-1.9936275330605215,-1.380155475434869,1.0,2.0
185.4,-1.976485952850258,1.2177336158967174,-0.37935192272817436,-2.0061210856848266,-1.359903545458642,1.0,2.0
185.4167,-1.6593385651476105,1.0364305906173814,-0.14959228083133577,-2.0186146383091104,-1.339651615482361,1.0,2.0
185.4333,-1.1551779861416924,0.8655278835926812,0.0887855973775174,-2.0310333792410513,-1.319520954547909,1.0,2.0
185.4667,-0.6409197115120808,0.7115468699717206,0.1609479082737994,-2.05602048448964,-1.282858933033494,1.0,2.0
185.4833,-0.47406464907413076,0.684363120307985,0.013391814351497427,-2.068439225421582,-1.282858933033494,1.0,2.0
185.5,-0.31556537065948204,0.6671698961675742,-0.18952763062950503,-2.0798850265160604,-1.282858933033494,1.0,2.0
185.5167,-0.28849746141497096,0.6642337021652539,-0.30066582443835066,-2.078010993622418,-1.282858933033494,1.0,2.0
185.5333,-0.28849746141497096,0.6642337021652539,-0.39234962374944804,-2.0761481824826267,-1.282858933033494,1.0,2.0
185.55,-0.3488332747008641,0.6642337021652539,-0.43189042045095793,-2.0742741495889807,-1.282858933033494,1.0,2.0
185.5667,-0.4172939627242047,0.6711214074972371,-0.4702520062847728,-2.0724001166953383,-1.282858933033494,1.0,2.0
185.5833,-0.5433341074756842,0.7565727610095871,-0.5252622858714312,-2.0705373055555474,-1.282858933033494,1.0,2.0
185.6,-0.6572712724744902,0.8390507951669319,-0.5731189682201743,-2.0686632726619045,-1.282858933033494,1.0,2.0
185.6167,-0.7206709838404577,0.9078236917286922,-0.591566190491206,-2.066789239768259,-1.282858933033494,1.0,2.0
185.6333,-0.7630461991837795,0.9537902464463679,-0.6038959787406948,-2.0649264286284708,-1.282858933033494,1.0,2.0
185.6667,-0.7198355562008775,0.9225417226891501,-0.5703683251323672,-2.0611783628411824,-1.282858933033494,1.0,2.0
185.6833,-0.6253054476372679,0.8541806398792701,-0.4970212856834894,-2.0593155517013915,-1.282858933033494,1.0,2.0
185.7,-0.5485007278991446,0.825098448988095,-0.4445251821647932,-2.0574415188077486,-1.282858933033494,1.0,2.0
185.7333,-0.4590582506930566,0.8551798972053867,-0.41184084202412424,-2.0537046747743117,-1.282858933033494,1.0,2.0
185.75,-0.44849219642023924,0.898160662135995,-0.4333614520157577,-2.051830641880669,-1.282858933033494,1.0,2.0
185.7667,-0.43792614214742187,0.9411414270666032,-0.45488206200739134,-2.0499566089870265,-1.282858933033494,1.0,2.0
185.7833,-0.42742335766065326,0.983864822147392,-0.47627380607096353,-2.0480937978472356,-1.282858933033494,1.0,2.0
185.8,-0.4168573033878178,1.0268455870780733,-0.4977944160626337,-2.04621976495359,-1.282858933033494,1.0,2.0
185.8167,-0.4062912491150004,1.0698263520086815,-0.5193150260542672,-2.044345732059947,-1.282858933033494,1.0,2.0
185.8333,-0.3957884646282322,1.1125497470894705,-0.5407067701178395,-2.042482920920156,-1.282858933033494,1.0,2.0
185.85,-0.3852224103554148,1.1555305120200787,-0.562227380109473,-2.0406088880265134,-1.282858933033494,1.0,2.0
185.8667,-0.3746563560825793,1.19851127695076,-0.5837479901011432,-2.0387348551328675,-1.282858933033494,1.0,2.0
185.8833,-0.36415357159582884,1.2412346720314757,-0.6051397341646787,-2.0368720439930796,-1.282858933033494,1.0,2.0
185.9,-0.3535875173229933,1.284215436962157,-0.6266603441563489,-2.034998011099434,-1.282858933033494,1.0,2.0
185.9333,-0.2101323252706098,1.2828005971397274,-0.5582926454254997,-2.031261167066,-1.282858933033494,1.0,2.0
185.95,-0.1698602769727688,1.2656105482468485,-0.545488897940244,-2.029387134172358,-1.282858933033494,1.0,2.0
185.9667,-0.1698602769727688,1.2484228316448203,-0.5639302109772412,-2.0275131012787115,-1.282858933033494,1.0,2.0
185.9833,-0.12556401395999792,1.2793846004660578,-0.6853752231069746,-2.0256502901389206,-1.282858933033494,1.0,2.0
186.0,-0.062164302594138444,1.3309642728872901,-0.8514002235459767,-2.023776257245278,-1.282858933033494,1.0,2.0
