Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,Performance,Labeling
34.51633,-0.8350731568059002,1.676755969664419,0.41417970082769673,-0.32132994462194747,-0.7219255566986089,0.473985015631802,-0.8273851212116171,-0.6275694037481225,0.8147838800096072,-0.8281069558722499,-0.7007641210636943,0.8563188720378387,-0.8120223172740354,-0.6824939922346607,0.9792837378792308,-0.7535374841390956,-0.61853592401594,1.0102901796464347,-0.7948725631281613,-0.670176101248031,0.7731886929559941,-0.8556407090138398,-0.6571288346057846,1.0280783699324494,-0.7810327664804749,-0.5741624563403293,1.2154215124561394,-0.7275513196726495,-0.48430278429971796,1.1866806032561348,-0.7190840542467859,-0.3004186599857484,0.5760032445176895,-0.9494597287154014,-0.3783080551632375,0.771335590194061,-0.844130304246491,0.16235014040490658,0.5413371537084123,-1.0747495341242959,-0.20231605807747688,0.5767624047999492,-1.1964432717245352,0.756122975286813,,,,,,,,,,,,,,,,,,,-1.0,2.0
34.67894,0.7504462966556287,-0.5574699958399191,-2.84387090456129,-0.317156652783163,-0.682586015858984,-0.4786658485606135,-0.8702141109117909,-0.4658813700359369,-0.060953136125868224,-0.8193930785802385,-0.49408943013009105,-0.09224970366472848,-0.77605358640641,-0.4598817147399123,-0.16960293161737386,-0.6365465980995269,-0.3463859851704296,-0.1222207423817211,-0.5867935535619451,-0.21927845453208936,0.027013533476277548,-0.7714637016830075,-0.44381795231118665,-0.11330758919081968,-0.7043155591623959,-0.43173037458666996,0.12020064421556427,-0.738722442899322,-0.22746537382723553,-0.3076289696375745,-0.5938132051674532,-0.15186234066832305,,,,-0.169693606183711,-0.8249346770071244,0.0972982017747206,,,,-0.24711773285900676,-1.1977040264753054,0.606112427875621,0.05586436411049241,-0.68451914003762,-0.21130996923981907,,,,,,,,,,,,,,,,-1.0,2.0
34.83847,-2.191588508274143,-0.6519828567236545,-1.7181312773223734,-0.314186851092345,-0.682586015858984,-0.8404085060954976,-0.700691667725445,-0.3969513644117237,-0.6704957625090501,-0.672738993165399,-0.37058926548514,-0.6220862101058809,-0.6340571863986885,-0.3386374167821719,-0.47078269457458033,-0.5107509084912314,-0.22929328321762382,-0.4464729062754893,-0.5046135196509773,-0.149996823004472,-0.45790717055191754,-0.48334697341967303,-0.32821014948054655,-0.6688706751974745,-0.5600030447739707,-0.2851112307263703,-0.3991827657968884,-0.34175722777456385,-0.009196631466648179,-0.8346458461263775,-0.5942668537007472,-0.122390177314374,,,,-0.7805826846144631,-0.8329423490093024,0.04309237736209941,,,,,,,-0.2970593063668637,-0.6716267579420955,-0.08226412729551949,-0.42048458891502544,-0.7295059831555177,-0.04025513191421091,,,,,,,,,,,,,-1.0,2.0
35.01178,4.045701160420085,1.620585833655866,1.4582197369637415,-0.3122539975580016,-0.682586015858984,-0.4988737318133626,-0.34550286323554713,-0.24500030089586053,-0.8110279947095157,-0.3861535143707135,-0.2565145891524512,-0.8459553495365422,-0.35990755154206455,-0.22946388349377617,-0.9287606375806702,-0.262494185580447,-0.13808868416282333,-1.0395674373450214,-0.2556907324300147,-0.06151810831274205,-0.6747809948263501,-0.29161522783288424,-0.17202128959660953,-0.8426889226927311,-0.44390099267773936,-0.30245923021862736,-0.5152521248874107,0.14165838802337158,0.2423005923138192,-1.4267245139899492,-0.413761754244505,-0.17431031326675314,0.3009023261642069,-0.3355350655031461,0.3334454485608797,-1.0453320638285026,-0.5111392571639414,0.2865660765866109,0.538427221810051,-0.42772345958165137,0.535754352946946,,,,-1.192248455160169,-0.35303597076133947,0.04523919900226383,-1.0739216143117645,-0.3879419915614026,-0.06304318222857042,,,,,,,,,,,,,-1.0,2.0
35.18521,-1.3479958201569613,2.200800329452316,0.49279762173768277,-0.32136459346222274,-0.682586015858984,-0.42058536382152306,-0.32302340900019993,-0.028947907211487732,-0.6963585106807402,-0.36422886027501117,-0.1883034118500206,-0.7982908144214552,-0.3392501978042796,-0.16542038826616576,-1.0840822971483133,-0.2764768009403711,-0.07323832391564165,-1.2536922418177465,-0.2785035305371233,-0.05829606813451379,-0.9974171480207483,-0.3320669157850828,-0.0070729071143594115,-0.7488456851523952,-0.4189040709253596,-0.2759966138639775,-1.2928089431233731,-0.18975342314753482,0.32660912035297335,-1.4091546801034125,-0.3801688897454572,-0.18773722970512635,0.1302053064517574,-0.3143856233074257,0.6322053470426046,-1.1359564790754693,-0.6141424378352148,0.10328159431488633,0.4759949859421706,-0.32078301317805047,0.8913182290349815,,,,-1.4809473861245959,-0.3759956662728319,0.06626271645024258,-1.3381252723611499,-0.37980209359585587,-0.1559885364708913,,,,,,,,,,,,,-1.0,2.0
35.353,0.9910080219092634,0.21201373322953243,-3.0967578735248766,-0.33057073884924365,-0.682586015858984,-0.38566416153762934,-0.5192165443702552,0.06843428405132973,-0.8598649766103478,-0.5120633175646684,-0.062059039460384484,-1.0232248253064917,-0.5300683445977915,-0.08714863473565622,-1.4788198172354037,-0.5859188137141739,-0.148608669246245,-1.6136485717511897,-0.6067675620426976,-0.23914666660507153,-1.335449772734276,-0.4420996783294422,0.14049681702516512,-0.6070484486841219,-0.5330007008618108,-0.30982097463301483,,,,-0.7979489136955511,-0.594568650694185,-0.40161606989727766,,,,-0.3470287107896172,-0.6482417037445956,0.04272117723405361,,,,,,,-1.8328720264224343,-0.4332727312528218,-0.12130472060670773,-1.686358484373654,-0.3770828904300897,-0.31212435435564445,,,,,,,,,,,,,-1.0,2.0
35.52195,-2.191588508274143,1.4468675569852563,-1.786473050816833,-0.3398405300354711,-0.682586015858984,-0.5188609007216509,-0.3441682646188043,0.10184159930403124,-0.8788509114045935,-0.37757177444915335,-0.03715102772371692,-1.02363333939573,-0.4088691862978873,-0.09139984605541407,-1.4244141850311238,-0.5014617194659956,-0.24324862610067016,-1.634031970253769,-0.5371911214733909,-0.2766553156229833,-1.3248815421663538,-0.3399427870577854,0.14546126643012666,-0.7008566399475253,-0.2655535690487956,-0.2896981268768075,,,,-0.010488598524813184,-0.31894603397560306,-0.4280152520103369,,,,-0.2746690523936434,-0.39738625859902216,0.07024831815813057,,,,,,,-1.6453395613956259,-0.359369447661444,-0.22378724115774645,-1.6264379955296244,-0.3285932248819571,-0.29345637858722423,,,,,,,,,,,,,-1.0,2.0
35.71481,3.7677212059745413,0.18730869525369448,0.40052158774200514,-0.3504221928243192,-0.682586015858984,-0.6074081180328114,0.006383812496536407,0.2843430507903662,-0.7926976785703224,-0.06731573344926171,0.13322780739758344,-0.8651486746748666,-0.10838810367012479,0.08437444239827287,-1.0537511378392899,-0.20899810517657638,-0.0503417918896144,-1.1844902717148877,-0.269164149891172,-0.11087870743658713,-1.3040785972467712,-0.021931541706482652,0.3156193896334938,-0.9387186915108292,0.05044590966893625,0.06961673492165706,,,,0.581065238539444,0.4517865588213509,-0.17596700831572645,,,,0.11573432796470028,0.1526357883079591,0.06990186470528804,,,,,,,-1.1522952444856958,-0.10414261010033085,-0.0884819600964134,-1.2153061971580494,-0.07930566966207336,-0.13478167886623912,,,,,,,,,,,,,-1.0,2.0
35.88751,-0.8861491116778847,1.0672950486079904,-0.7402820573541574,-0.35989773551660403,-0.682586015858984,-0.012898598694156212,0.22777862974403698,0.38310687082081923,-0.3179889757091202,0.14724581880948726,0.261555058188028,-0.36615127856595175,0.11642516051839154,0.2451256064735411,-0.4941919037473899,0.01797728362652369,0.21399558140228966,-0.6056856581477815,-0.02414355182010944,0.24466581388913805,-0.7661721822666538,0.2272593778679139,0.44151554332854875,-0.3861208769354667,0.19977250971121652,0.22176478393957955,,,,1.0789223189298924,0.5516542972241937,-0.02033743521072931,,,,1.0438560289581902,0.28190448462584977,0.31916098306834073,,,,,,,-0.6720122853331286,-0.23861363458425372,0.2942483781750093,-0.641418585081589,-0.18686844605001415,0.26334469843659786,,,,,,,,,,,,,-1.0,2.0
36.0574,0.5120701051059271,-0.4499661536817963,0.46302432196718557,-0.36921910174701694,-0.682586015858984,0.6559689426976412,0.35354534284585737,0.53634589335736,0.3840843694438489,0.2794508519221344,0.386435052515414,0.4019685903792868,0.2588738963883088,0.3844496077498115,0.4634261920085036,0.19496497818981093,0.3990307848931097,0.3569895059595424,0.17815286699969574,0.4536882911407927,-0.05923448283956886,0.39131290112545547,0.569801358965271,0.3891900874980189,0.29525078069685706,0.41398739949917135,,,,2.056805153339249,0.7814896718949816,0.19688423289860016,,,,2.149184291904194,0.5461124228655045,0.41964132249100616,,,,,,,0.0021795529216007935,-0.16774994531904114,0.588213952424156,0.5374943325553937,-0.15422255072401606,0.5671363760437708,,,,,,,,,,,,,-1.0,2.0
36.21919,-1.1837229222036092,-0.13645991974114832,0.8191588549608327,-0.37809604472434605,-0.682586015858984,1.1209127358805424,0.6298912213252701,0.6997871125001165,0.8798929606768047,0.5175271308190912,0.5598903052153557,0.8937278233226696,0.4826757929849813,0.5399789216968591,0.9400901376592097,0.38711947618474424,0.49796653535292007,0.900259261496826,0.45324217783286475,0.22455991032759834,0.3199719062131069,0.7005763302865329,0.7521515404804499,0.8310190947888033,0.6168543856576285,0.5028305240308278,,,,0.40308176299336357,0.6684868070626897,0.7500421169059404,,,,0.5158898742040112,0.4004427550210399,0.9837028961120446,,,,,,,0.8038560650693761,0.723034420878898,0.38594407602313474,0.8641006693633928,0.7363605716771275,0.3589960272868226,,,,,,,,,,,,,-1.0,2.0
36.39293,0.6613588551744363,2.200800329452316,-1.3356687772210354,-0.36180907958052627,-0.682586015858984,1.269626450547835,0.8389183954565355,0.8698882506516129,1.0376953719274442,0.7364282018415523,0.695768762789739,1.0186265905087588,0.7093570475890343,0.6887884285083957,0.9696658936059204,0.6495459484849974,0.6857714162518939,0.9164672887311213,0.5832022832271216,0.6811776881603369,0.3214655012806691,0.81867171902842,0.8782991563423814,1.0593384609467147,0.7789422207746856,0.6418928044633678,0.6416676317621808,0.9081173866709944,0.7404809365167349,0.573369976163099,0.8245297353317722,0.8735190496725185,,,,0.18922288494027983,0.5153320018835287,1.2398539635191466,,,,,,,0.9555664744751468,0.5643590673337857,0.7119557595479656,0.8349243302178213,0.6201169227383523,0.6936967733426528,,,,,,,,,,,,,-1.0,2.0
36.56443,3.8192158986768914,1.8079681902921432,2.414252499881849,-0.3437871176784898,-0.682586015858984,1.521239754985673,1.1087473126314196,0.984042010107326,1.295518528496807,0.9662193830328882,0.8306490457002332,1.2992864242277236,0.9443876926981731,0.8301143723271206,1.3122717889310194,0.9205556786377389,0.8437914896111898,1.2102405282500346,0.8285483536687156,0.7670449035562122,0.5692571048489208,1.1048400488051058,1.0215246015743948,1.3515757021775945,1.0019035929968716,0.863216941066668,0.8208253115948838,1.2114640087412476,0.8386307464634536,0.9106620568909182,0.9558355712367252,1.0125440572965412,,,,0.4105312770756031,0.6566515355457596,1.4274514377548304,,,,,,,1.2211445205389355,0.9685982857846334,0.7897087185652396,1.1500903173553974,0.9625014412943781,0.7554684955811696,,,,,,,,,,,,,-1.0,2.0
36.73093,-0.8463823548769481,0.3035092000474101,-1.3487217682514023,-0.347129197770009,-0.682586015858984,1.6199949816101609,1.0480995617358864,1.222489279126995,1.5008165178356412,0.9445614759676387,1.021037728959862,1.4892437664596714,0.9133142280465498,1.0096841074036425,1.458958789904602,0.8492677730221124,0.9942671852004921,1.3402510774458158,0.7561518484140983,0.880417529441739,0.8905729261989417,1.1596383708206923,1.240025169325267,1.435719437073383,0.9674496502127872,1.028493940746704,1.1508353752184464,1.2253943764714172,1.0855651525007433,1.1071475101230204,0.8712923852623574,1.1194540395733847,1.989227384848427,0.9131870538174526,1.0680128973100498,1.5337922151755838,1.390341968864072,1.102515219001197,,,,,,,1.4170921355618717,0.9666569438019676,0.8696868450086567,1.2593528168711534,1.0062176236157474,0.8793476727568398,,,,,,,,,,,,,-1.0,2.0
36.89457,0.3575550699207829,-0.5106938451091704,-0.5069616908351627,-0.36284347380242293,-0.682586015858984,1.3241582679270134,1.3537223050314895,1.5657108436069456,1.3166925977347896,1.1906021055311595,1.4235678863742054,1.2930974642634927,1.1465669337922064,1.3788877331508442,1.2303325889767232,1.0666064147643688,1.2645637548985287,1.1325783011890451,0.9744804225849069,1.1079939246531736,1.2961054126194476,1.0939628889238702,1.3278163198187842,1.2603888536277918,1.1535397823820108,1.4213548788197228,1.3562121918014118,1.0467145239649083,1.248164579381528,0.9827896828487157,1.0433249312291384,1.5421533213530727,,,,,,,,,,,,,1.2061821510941795,1.1725372552729987,1.0020673561428288,1.1112159349217552,1.1082577833893692,0.9767952489025341,,,,,,,,,,,,,-1.0,2.0
37.06629,-1.3392239175768268,1.131556671892281,-0.9548175413127676,-0.3857319084304042,-0.682586015858984,0.9801942381924139,1.6219127185556603,1.6976228259235158,0.980308915908714,1.4611772811724866,1.536397162120061,1.0094820282601138,1.4400212060414976,1.5399546659410448,1.0973063886758154,1.4078136916600668,1.5736150556846131,1.1395964932468057,1.3028357698080442,1.4259598876996464,1.014750409790486,1.4372352532395307,1.5193363855052155,1.060225903959205,1.5150443685024193,1.6963479394537853,0.9181020087953329,1.3373132667840038,1.4583025421694902,0.9370623381769353,1.5076469122973697,2.005368855001732,,,,,,,,,,,,,1.1568918199091889,1.53046842251444,1.410578200674215,1.230213074115348,1.383310046227169,1.348038255829764,,,,,,,,,,,,,-1.0,2.0
37.23684,-0.49793342122054995,2.200800329452316,-0.8657468476708805,-0.41502186333783764,-0.682586015858984,1.0289965674276773,2.171078973157318,2.054655994592477,0.9516082180987218,2.0590374005269494,1.8238142943253486,0.902571555112294,2.1008496357967266,1.8724637892978033,0.7679809379233923,2.2544840747605237,2.049265246193923,0.8084664593452144,2.1577982325484344,2.049157453454627,0.7138383464584787,2.3147815202454898,1.9879785580783584,0.9221287227284162,2.1139378863875615,1.8916028964015321,0.8900462495377125,2.4302665707146534,1.707505866272953,1.0446255798731865,2.0475401312466293,2.2139505231666123,,,,,,,,,,,,,0.7966459885635371,1.667521771411129,2.103636182260433,0.9895403643032368,1.6771804251184588,2.0760258774311287,,,,,,,,,,,,,-1.0,2.0
37.40113,0.0597183687846129,0.5925630702010997,0.37322735583420136,-0.4167930173399788,-0.682586015858984,,,,1.2965818833460967,2.1657671163275585,2.1286160443996955,1.3570350470212387,2.167587543284485,2.1542601459342037,1.5329972227744464,2.2068841910738777,2.2600432841999574,1.5001680113350344,2.1067164668573772,2.2485091495541734,,,,1.3159686848143306,2.2323894294706292,2.2758258197923644,,,,0.4560466043736232,2.3341935869158883,2.4896831278673766,,,,,,,,,,,,,1.5062935891434952,1.9954622211900497,2.297375222878121,1.6577970181784722,1.9986476246749167,2.345716705219658,,,,,,,,,,,,,-1.0,1.0
37.56699,-0.3631646548913474,-1.4227526273892122,1.3742573970204808,-0.41881174414467404,-0.682586015858984,1.265352512357866,2.4341118395054258,2.766180759462931,1.1687794555345503,2.302503270644084,2.532847425196302,1.206676394148279,2.299914800978747,2.5595158480656064,1.317592350299601,2.333879046030866,2.6688572477786607,1.423834744994416,2.2239927969411393,2.5009359568634593,1.0943409054996167,2.552749293233987,2.6522135578137243,0.9978257108788154,2.517481373146841,2.580393804977991,,,,0.9801876788038161,2.3094055702801297,2.7856346080769843,,,,,,,,,,,,,1.4218712208608704,2.2422568219750425,2.46995668125138,1.8949343576244204,2.100444492407831,2.505656977970526,,,,,,,,,,,,,-1.0,1.0
47.4197,-2.191588508274143,0.9903590462458501,-1.7522727187252543,-0.36491814289020835,-0.6116492178440612,0.12172142771377678,1.6934048480738926,1.3928667430320183,0.061913592191228155,1.5698005755880555,1.3304147037707028,0.05635256652636854,1.597884276327124,1.3434236398910007,0.05114185736344746,1.680365393107041,1.415200682429171,0.019579537933024044,1.6782082104268168,1.3407839972214715,0.2319189786092559,1.6069371879616723,1.3817742385223055,-0.11147449070584975,1.6346674424115748,1.400819402330317,0.2667002346499525,1.7165490086587474,1.5441261314302916,-0.31511196164374017,1.590563888998676,1.4143097787338201,0.7661687683017823,1.358699854493004,1.5900411129978758,0.18962342785367864,2.4791599294980475,1.6392971184501888,0.9822445594609788,1.5508534481547378,1.8348704041243857,0.16090084466672713,3.995355434969936,2.6645781941413054,0.10232193296015088,1.6885241208136528,1.294393333341132,0.018791424334218702,1.664814233648943,1.3513058478091198,,,,,,,,,,,,,1.0,0.0
47.60744,3.646626722745756,1.2590169209262734,-0.48365728941650993,-0.3631868130678412,-0.6726598420099721,,,,0.17521150590483325,1.407673356984964,1.1478816242126386,0.21160957111398737,1.4107991520088234,1.134373862029244,0.32529963650217136,1.444417566661463,1.1146707291962439,0.33557740056165886,1.4071510879119526,1.0756663286701662,0.10377750506653874,1.240052691596959,1.0537734674418013,0.44779637259930877,1.2574242427322102,1.0425201190030968,0.2656483670991067,1.3702115162616018,1.2259956040277196,0.07621984839681462,1.2763976663644823,1.1829203424021242,1.2136719575994572,1.050981127180532,1.4096569216924175,0.12899124433790807,1.0591464061913642,1.4556202246145298,1.5632179740110825,1.2056151510035356,1.6755971662414437,0.029003686199913194,1.5891289842033864,2.43258049274151,0.3521013349566599,1.2131189660221553,1.1082189373875302,0.33913765696233833,1.2461166500843266,1.0647804232746783,,,,,,,,,,,,,1.0,0.0
47.79396,-0.8368620360294864,0.7469402238528686,0.11794822431032177,-0.35002070982980216,-0.682586015858984,0.5788563590368476,0.505259222992346,0.7926872063709759,0.3821456688810565,0.7028193772094922,0.8511270779301375,0.33699718779598514,0.7118043556029846,0.8449477243743978,0.2173383391271951,0.7588794149093164,0.8454197725831306,0.07162246270827222,0.7570896453347872,0.7922697185870206,0.33058660188855776,0.5854474692000182,0.7855481845819432,0.41318550110749463,0.6692574400515896,0.7800770493357293,0.3940743647333347,0.6385639228672113,0.8489995844653409,0.02887678780592611,0.7539689629039041,0.9552220815151794,0.8356735836273651,0.25235441606785913,0.896958089761468,-0.36795128068307226,0.5399867416435569,1.2979679949941922,1.0463844057406415,0.2704437742018833,1.113585642813909,-0.5259690051173889,0.8231953733149011,2.2420119837552583,0.12382986924224595,0.89131840699557,0.7283162876389423,0.089775691301801,0.813999715169412,0.7841326416993133,,,,,,,,,,,,,1.0,0.0
47.98523,-0.286741315312735,-2.4380380648594873,0.3864461379620825,-0.34532803781501303,-0.682586015858984,0.3562056684141575,0.21530662550316085,0.3367216121270358,0.27868950479386156,0.27335470637251175,0.37249460078537533,0.2356389737829349,0.29005886829933497,0.37098354979330145,0.12179253288492879,0.3515072149017243,0.3840553706188186,0.01518556644948765,0.3483666929960007,0.35854489353459784,0.33467398251416797,0.23293635108674532,0.3033486529749903,0.1772349566487384,0.33292535617342267,0.34771890508028386,0.2540451052294561,0.2847991210596492,0.4335627438582672,,,,,,,,,,,,,,,,0.09600415993055338,0.6260661350161677,0.3032168507651464,0.04706664367960241,0.5927786904367693,0.3698570574454758,,,,,,,,,,,,,1.0,0.0
48.17451,-1.6472344610486735,2.200800329452316,-1.6812262448130542,-0.36513275994926037,-0.682586015858984,-0.018167207333568906,-0.14047642550785983,0.07210301580719897,-0.005052021231861912,0.00047834964164238233,0.12939889591597936,0.030934102003078712,0.00021216473107571246,0.10619203843593117,0.14373130461967887,0.01298162436355882,0.050191910780894744,0.11081780277388552,0.04856836747522133,0.08361351823022148,0.0411435726757627,-0.03367334378398906,-0.014996279439990772,-0.07391200989069968,3.561761083525792e-05,0.08969480126495911,-0.08360859877243948,0.0023142472476843238,0.019341185142854316,,,,,,,,,,,,,,,,0.07839798559290365,-0.06900337331904081,0.11888546051907072,0.22772710848203837,-0.09506635669889667,0.1290918450196501,,,,,,,,,,,,,1.0,0.0
48.36805,0.8293532523073898,0.3898229221613981,0.589902907715827,-0.36759715904077156,-0.682586015858984,-0.11662152867630796,-0.39178889167561615,-0.2856795108374298,-0.10661832576036567,-0.24747862962480413,-0.22600227477503354,-0.10599845329850156,-0.23469029579385745,-0.23417863706501107,-0.0927973224044283,-0.19500795201861454,-0.243955811744366,-0.11559897752804163,-0.17150093035349112,-0.3452720323982949,0.007547751095577144,-0.2178957173353232,-0.335149271116195,-0.16197617576536108,-0.21152210337702257,-0.23496884296189655,0.04704570375886724,-0.15645210971707485,-0.20979014941018634,-0.3204550222079183,-0.1583147430588138,-0.07854254556903648,-0.026497174604683177,-0.39763950302620177,-0.2179076615504344,-0.5513514482460777,-0.2548931470951522,-0.04060794865324163,-0.0015142228385418921,-0.44393988248350935,-0.05895247167055106,-0.6771471813733329,-0.3181380089682385,0.359212347050667,-0.06880756536784059,0.13458210664496606,-0.3683198785540866,-0.17066278166133783,0.1633204174518131,-0.3433072692912079,,,,,,,,,,,,,1.0,0.0
48.58418,-0.8591161044635035,-0.20791100666808957,-0.7796665974107034,-0.3533335178003207,-0.618840595033222,0.09327140694874611,-0.8019637710646508,-0.6767522655510627,0.08658634366299459,-0.7008689151172671,-0.6306493041545904,0.12938542775490888,-0.6860435287119762,-0.6415140572844179,0.262702357148596,-0.6423208791267507,-0.6625123351051819,0.2867191808831231,-0.5987816277266824,-0.6362359316367686,0.11414232171927959,-0.7456396565079848,-0.7309476363545118,0.13557384344658477,-0.6604736609828604,-0.572922970804559,0.22037998149083138,-0.6130305777173481,-0.7618646452172989,-0.012101238061744025,-0.6136152177905725,-0.44059174255979977,-0.07790175412276178,-0.4586352400384625,-0.8242487920253687,-0.8558431169516835,-0.5325682940570108,-0.4616231338827129,-0.10369097802619527,-0.42149741293995774,-0.7015878259668247,-1.0717238424070727,-0.6786996769913505,-0.2221104131417638,0.14853161011638558,-0.8697682888739988,-0.5823720472960331,0.5487882966667516,-0.8302987680519964,-0.5548730198674235,,,,,,,,,,,,,1.0,0.0
48.7677,-0.6917325647789956,-0.3603683239141264,-1.4152292992589068,-0.3545614227820937,-0.6013392545067557,-0.008727155819820748,-0.9555213485493308,-0.887748054062133,0.05035666142079478,-0.8204177450085606,-0.8322867669081974,0.030525587913840052,-0.8120603532779717,-0.8484390072417513,-0.015741755417130573,-0.786928946255036,-0.8874261042058593,-0.06561936017665598,-0.7500127284387808,-0.9270134061783345,-0.002974530643788922,-0.8499682797104542,-0.9836594005020353,0.11198710506642191,-0.7035957388075832,-0.7686113478557816,-0.32536734228397973,-0.7902408018750742,-0.9622685968198164,0.21135854937051302,-0.6621441743353838,-0.624898657899495,-0.5187224420156211,-0.8228409677070504,-1.014569831199556,-0.773881496267268,-0.6619491002069283,-0.3586009573927631,-0.5641129082255193,-0.8846229226973855,-0.8976782795311113,,,,-0.08467743165069327,-0.5887602144493593,-0.9032954324544327,0.2167402358152411,-0.616932453420902,-0.838220587429519,,,,,,,,,,,,,1.0,1.0
48.96248,-0.7509223215158183,1.7634776888666945,-1.1938132408344087,-0.3797319474834296,-0.6013392545067557,-0.5087691886499827,-1.0444875348081721,-1.0137838209195147,-0.43986164594274574,-0.9471919712318116,-0.9718535262205101,-0.45363140863803697,-0.930130286283099,-0.980276334503388,-0.4791833772077368,-0.8610962907210618,-1.001378774192187,-0.5082949759742228,-0.8273770997245371,-1.0242385462333368,-0.4067702546006658,-0.9656995341589352,-0.9903547735342085,-0.3570930555603836,-0.9010850150486922,-0.9411221450561893,-0.35719743228904155,-0.8320030025841624,-1.0042817882135173,-0.44586927912163987,-0.8046056978419839,-0.7738343979981268,-0.5396642309250006,-0.9241814208060104,-1.0431143487331485,-1.4161984365556624,-0.7699469253947715,-0.6457083478592218,-0.5847780468683594,-1.0152554636087932,-0.9246092076204511,-1.636032731114738,-1.0422804158351602,-0.4248015457010959,-0.5495713810956079,-0.9075353846597118,-1.1124457607652412,-0.43587575753282837,-0.8521415950925892,-0.9984362538225863,,,,,,,,,,,,,1.0,1.0
49.1601,0.5250930186151893,0.001241697977488589,-1.0399792623224173,-0.4138587440251278,-0.6013392545067557,-1.0165397176947621,-1.2049402144046375,-1.013407580769232,-0.8488814966880671,-1.0873892333287178,-0.9674498144680598,-0.8384528202100526,-1.0650706499571876,-0.9718407988330457,-0.7946046502598468,-0.9800964915332004,-0.98144507863275,-0.7984155023375444,-0.9285986906601571,-0.9866957193543249,-0.6828499188881995,-1.0166095628144165,-0.9979048093912256,-0.8229121304184002,-1.0065439995727938,-0.9393852659699359,-0.4268775755078908,-0.876215945223318,-0.8738057738499175,-0.10426164947659906,-0.1895774170874753,-1.320803798229242,-0.5244048906916303,-0.9146948451218064,-0.9441340087203642,-0.04088638365668808,0.8324336952029523,-1.4106372700076821,-0.5507177739920429,-0.9917536094150384,-0.8280713071976269,,,,-0.8328849316579595,-1.122071613251058,-1.0693477811430854,-0.7465722116767718,-1.0971848232489012,-0.9951934163279232,,,,,,,,,,,,,1.0,2.0
49.35133,-0.3098077163471379,-1.8904305397266383,-0.8259079542179735,-0.43076344558617086,-0.6013392545067557,-0.9721842874945997,-1.1837296146768947,-0.9654299363771559,-0.9992284723126749,-1.0796226658261971,-0.9190630658617484,-1.010835510284885,-1.0541634194609004,-0.9213800248802699,-1.0261180846830653,-0.9450303273314941,-0.9291484608280614,-1.0094841900754696,-0.892392815210565,-0.9531781123893879,-0.8450203720690643,-0.9490282329534422,-0.88521736166425,-1.0324223379481294,-0.997056754040003,-0.9321370744239869,-0.5350611551638412,-0.7758605607384365,-0.7288492422427525,-0.35203962273780554,-0.9285505462364644,-1.0411265257514553,-0.45719991954132516,-0.6312327258516346,-0.8473145659905011,-0.6827811727955657,0.23401934537171742,-0.7793686758702036,-0.44136498147500397,-0.6225015754765079,-0.7372356220874121,,,,-0.9658209837845769,-0.9114632241893247,-0.9917797390864334,-1.0179413367659074,-0.879782211545363,-0.9823860648103546,,,,,,,,,,,,,1.0,2.0
49.53522,-0.4438027820488626,-1.43780609692478,-0.8063637947674352,-0.42493909962027154,-0.5535175012650984,-0.7475710445214264,-0.8924934093484784,-0.7857838510106021,-0.9557691722634055,-0.8557517072648874,-0.7830100049792856,-0.9574517779204582,-0.8160963959178753,-0.7753377719793992,-0.9465419258030727,-0.6834392396920271,-0.7458197617460695,-0.9282404556642978,-0.626652057714062,-0.8124243591454827,-0.9446596323746892,-0.7802665641632056,-0.685511662496549,-0.9279297842579101,-0.8942377736348875,-0.8415474747890253,-0.6983170959745488,-0.5978834783508302,-0.4882866164741959,-1.3311407044890633,-0.785906038447527,-0.7924407351868443,-0.21099617127736828,-0.8680478406472133,-0.5265254917388521,,,,-0.08844494628222346,-0.9923221225392356,-0.38656057790462756,,,,-0.8955578158600157,-0.4823817883547568,-0.825326736983101,-0.9308228353535279,-0.5409641514285676,-0.864955430896973,,,,,,,,,,,,,1.0,2.0
