"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '32']","['train_acc', '73.8752319109462']","['val_acc', '71.36194029850746']","['test_acc', '72.05882352941177']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '73.03090148698885']","['val_acc', '71.875']","['test_acc', '70.3125']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '128']","['train_acc', '72.58045708955224']","['val_acc', '71.484375']","['test_acc', '71.18566176470588']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '256']","['train_acc', '71.0995802238806']","['val_acc', '72.802734375']","['test_acc', '70.80078125']"
"['lr', '0.001']","['n_layers', '2']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '16']","['train_acc', '74.54240037071362']","['val_acc', '75.60634328358209']","['test_acc', '75.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_1.csv']","['model', 'ConvLSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_2.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_2.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_2.csv']","['model', 'ConvLSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_3.csv']","['model', 'LSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_3.csv']","['model', 'Conv1D']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
"['lr', '0.001']","['n_layers', '1']","['data', 'data/ProcessedData_3.csv']","['model', 'ConvLSTM']","['optim', 'Adam']","['batch_size', '64']","['train_acc', '100.0']","['val_acc', '100.0']","['test_acc', '100.0']"
