Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Labeling
83.38333,-0.09122419863236639,0.6265702264156826,-1.4937209025136953,-0.2190687607435168,0.13025644312669699,2.0
83.4,0.5458639803995547,0.6415520535606479,-0.9395465666295681,-0.20409594941832554,0.13255131065214376,2.0
83.41666,1.2976634427782947,0.7597357626157195,-0.0978859926085128,-0.18913211998356655,0.13484480153235726,2.0
83.43333,1.591638381651444,0.8387065149657602,0.41894204515417266,-0.1741593086583748,0.1371396690577429,2.0
83.45,1.6543460291262264,0.8978527852323451,0.7715895187937717,-0.1591864973331831,0.13943453658312854,2.0
83.46667,2.083634619701187,0.6205823789357419,0.9849442665051145,-0.1442136860080043,0.14172940410851417,2.0
83.48333,2.610062875142657,0.25409548341235094,1.161162230237406,-0.12924985657323285,0.14402289498872767,2.0
83.5,2.2190100768303007,0.22283661281933653,0.6743903514417008,-0.11427704524804112,0.14631776251411333,2.0
83.51667,1.7469618971212473,0.22900824810257367,0.13211771830022076,-0.09930423392284939,0.14861263003949896,2.0
83.53333,1.3834757207449941,0.38269630106399566,-0.2594777566604273,-0.08434040448807746,0.15090612091971245,2.0
83.55,1.0094303819125976,0.6223090265799611,-0.41546013615749317,-0.06936759316289867,0.15320098844509808,2.0
83.56667,0.5830183790840757,1.2965765076190292,0.622890758447993,-0.05439478183770742,0.15549585597054486,2.0
83.58334,0.051029265797243435,1.7854172376557995,1.2688329485784506,-0.03942197051251569,0.1577907234959305,2.0
83.6,-0.7386131173642885,1.8208837114160976,0.9555565686101994,-0.02821386337843492,0.160084214376144,2.0
83.61667,-1.4037334058743234,1.777834728768282,0.43077952736310654,-0.035216760173809265,0.16237908190152964,2.0
83.63333,-1.8924030564193661,1.6241959069970469,-0.3913075449346139,-0.042215456071284636,0.16467257278174313,2.0
83.65,-2.0974130729381635,1.4768170164340502,-0.7808905660276724,-0.04921835286665898,0.16696744030712876,2.0
83.66666,-2.0598110546923762,1.3349511213928584,-0.800470339775688,-0.056217048764128606,0.16926093118734226,2.0
83.68333,-1.9972034678875321,1.161581232463608,-0.8330707809683743,-0.06321994555950296,0.1715557987127279,2.0
83.7,-1.9219542909177931,0.9723131676105361,-0.8722538335949964,-0.0702228423548773,0.17385066623811354,2.0
83.71667,-1.4606027963084618,0.596289064512105,-1.097019298483543,-0.07722573915024541,0.1761455337634992,2.0
83.73333,-0.8965725226211722,0.17069137938816709,-1.3711361309559966,-0.08422443504772079,0.17843902464371267,2.0
83.75,-0.7449411513595815,-0.40655493319714425,-1.5916882955452838,-0.09122733184309513,0.18073389216909833,2.0
83.76667,-0.6340505585397941,-1.0017587191077957,-1.7862837354307675,-0.09823022863846947,0.1830287596945451,2.0
83.78333,-0.5713805281300953,-1.6874438784741401,-1.4730073554622491,-0.10522892453594485,0.18532225057469745,2.0
83.8,-0.5210368590494957,-2.336611622432107,-1.3043991946906908,-0.11223182133131344,0.18761711810014423,2.0
83.81667,-0.5335783885444523,-2.7979525305114694,-1.8725534577767116,-0.11923471812668779,0.18991198562552988,2.0
83.83334,-0.6296522840958311,-3.12907686871728,-2.3215115798838735,-0.12623761492206215,0.1922068531509155,2.0
83.85,-0.9303720690471905,-3.1408952396227816,-2.4780995936551613,-0.1310631438077023,0.194500344031129,2.0
83.86667,-1.15864676435778,-2.883463563716388,-2.488856950455001,-0.12535027513218971,0.19679521155651464,2.0
83.88333,-1.2839868251771778,-2.245067036030482,-2.2930592129746774,-0.11964083349247678,0.19908870243672813,2.0
83.9,-1.3756258072785719,-1.5999157085556823,-2.2659857542668225,-0.1139279648169647,0.2013835699621138,2.0
83.91666,-1.4382958376882173,-0.9496970229502208,-2.3834643967549165,-0.10821852317725655,0.20367706084232728,2.0
83.93333,-1.550924280022703,-0.5031257618798972,-2.4620221155735194,-0.10250565450174447,0.20597192836771291,2.0
83.95,-1.6888811044672247,-0.16007739433370463,-2.5207966945134523,-0.0967927858262324,0.20826679589309854,2.0
83.96667,-1.88619308369133,0.44423046519668496,-2.5023041109722897,-0.0910799171507251,0.21056166341854532,2.0
83.98333,-2.099271187084306,1.1180934666429199,-2.4631445634762246,-0.08537047551101216,0.2128551542986977,2.0
84.0,-2.117701461537189,1.2087995878349074,-2.2628798161889856,-0.0796576068354996,0.21515002182414447,2.0
84.01667,-2.1157484234225317,1.2373794054604468,-2.0427966713271903,-0.07394473815998752,0.2174448893495301,2.0
84.03333,-2.0656123990947726,1.095513510419134,-1.7099405176106393,-0.06823529652027459,0.2197383802297436,2.0
84.05,-1.8984580219401357,0.9400185706699983,-1.3801082679659709,-0.06252242784476729,0.22203324775512925,2.0
84.06667,-1.133669787336427,0.7153347401234686,-1.0667442596140766,-0.05680955916925521,0.22432811528051488,2.0
84.08334,-0.48820449747595,0.5384052997585007,-0.8268243864039574,-0.05109669049374265,0.2266229828059005,2.0
84.1,-0.13725232718193583,0.47929451015800417,-0.7680850651599103,-0.04608013217564694,0.228916473686114,2.0
84.11667,0.3642134106225448,0.4250367470104218,-0.49071009802786786,-0.04442150404784661,0.23121134121149967,2.0
84.13333,1.0786517572931118,0.37774811532998426,0.09668311441310422,-0.04276387089792734,0.23350483209171316,2.0
84.15,1.5438529677402892,0.38134712172247137,0.5263162400478176,-0.04110524277012701,0.2357996996170988,2.0
84.16666,1.794533089378871,0.4286357534028686,0.8200128462680532,-0.03944760962020917,0.23809319049731228,2.0
84.18333,1.9539250919655462,0.4681122710837104,1.178812630108472,-0.03778898149240884,0.24038805802269791,2.0
84.2,2.066798857420155,0.5036000332436613,1.5706431563746932,-0.036130353364608035,0.2426829255481447,2.0
84.21667,1.7645029518780333,0.6043529280099651,1.6073154113166588,-0.03447172523680914,0.24497779307353035,2.0
84.23333,1.3508807511740208,0.722574507211059,1.5485760900725616,-0.03281409208689035,0.24727128395374384,2.0
84.25,0.9942595882083564,0.7004724287164845,1.4361429184892345,-0.03115546395908954,0.24956615147912947,2.0
84.26667,0.6267616292908557,0.6518400223287206,1.3208473544071082,-0.02949683583128921,0.25186101900451513,2.0
84.28333,-0.15009781516748508,0.2736521533523413,1.2621268492428253,-0.02783920268136994,0.2541545098847286,2.0
84.3,-0.8683602358166457,-0.07594771702195395,1.1524284792769042,-0.026180574553571045,0.25644937741011425,2.0
84.31667,-1.2822307091502112,-0.2770450359283427,0.7801894793239941,-0.024521946425770717,0.2587442449354999,2.0
84.33334,-1.6599966275279134,-0.43046667584220955,0.3177103422353212,-0.02286331829796991,0.2610391124608855,2.0
84.35,-1.9482787674122821,-0.4659331496025074,-0.36758173894522833,-0.022182045874811984,0.26333260334109904,2.0
84.36667,-2.076298858316635,-0.4184370888289531,-1.0937078706519217,-0.026236358330445894,0.26356815211973356,2.0
84.38333,-1.9760268096611169,-0.2529268779474217,-1.8768988205732176,-0.030288238685025583,0.26356815211973356,2.0
84.4,-1.983537698654471,-0.13181910059120966,-2.4078620556971653,-0.03434255114065949,0.26356815211973356,2.0
84.41666,-2.0838097473099038,-0.049063995150514565,-2.7211384356654165,-0.03839443149523583,0.26356815211973356,2.0
84.43333,-2.117701461537189,0.033740783222704324,-2.7751306706277936,-0.04244874395086926,0.26356815211973356,2.0
84.45,-2.117701461537189,0.11654556159592322,-2.69676456537455,-0.04650305640650317,0.26356815211973356,2.0
84.46667,-1.7917453298311867,-0.014928805885383313,-2.170931492216817,-0.05055736886213325,0.26356815211973356,2.0
84.48333,-1.3781231291271743,-0.20408333260713346,-1.5247989585317476,-0.05460924921671294,0.26356815211973356,2.0
84.5,-0.9986896014178724,-0.3609290132447405,-1.4323973413805733,-0.05866356167234685,0.26356815211973356,2.0
84.51667,-0.6248880583711244,-0.5208108567748583,-1.3954086352816526,-0.06271787412798029,0.26356815211973356,2.0
84.53333,-0.3115379063226301,-0.8400091206178117,-1.414988409029685,-0.06676975448255996,0.26356815211973356,2.0
84.55,-0.04470182549481247,-1.1383316917010804,-1.387000626801085,-0.07082406693819004,0.26356815211973356,2.0
84.56667,-0.01961876650489942,-1.3275997565541522,-1.11271925841473,-0.07487837939382395,0.26356815211973356,2.0
84.58334,0.012670136215975993,-1.642604916681941,-0.849694370118904,-0.07893269184945786,0.26356815211973356,2.0
84.6,0.06280616054369231,-2.269179286447204,-0.6147370851427156,-0.08248064924057612,0.26356815211973356,2.0
84.61667,0.08196552788873372,-2.730403701587127,-0.5491670154542309,-0.08358637735646911,0.26356815211973356,2.0
84.63333,0.056897515724854186,-2.9550247020692053,-0.7253849791865226,-0.0846914421681536,0.26356815211973356,2.0
84.65,0.06547776513222985,-3.033723829510824,-0.8596394872077896,-0.08579717028404658,0.26356815211973356,2.0
84.66666,0.10307978337801708,-2.9864351978304273,-0.9575383559478681,-0.08690223509572964,0.26356815211973356,2.0
84.68333,0.13240152434792363,-2.696591030187213,-1.185052113911511,-0.08800796321162264,0.26356815211973356,2.0
84.7,0.15747654843327977,-2.2826997633911623,-1.4788308717412786,-0.08911369132751563,0.26356815211973356,2.0
84.71667,0.19242028227256808,-2.064051937378945,-1.556994639286282,-0.09021941944340767,0.26356815211973356,2.0
84.73333,0.23002230051838737,-1.8985417264974136,-1.5765744130343142,-0.09132448425509168,0.26356815211973356,2.0
84.75,0.07338344888557603,-1.5928146757529589,-1.8996311028518367,-0.09243021237098467,0.26356815211973356,2.0
84.76667,-0.09074483883264402,-1.257004767197345,-2.2472690138914615,-0.09353594048687766,0.26356815211973356,2.0
84.78333,0.047129228068693456,-0.4885645023902351,-2.4626465251198177,-0.09464100529856168,0.26356815211973356,2.0
84.8,0.09000529148789756,0.307050442748207,-2.7887598027670877,-0.09574673341445372,0.26356815211973356,2.0
84.81667,-0.3614897703305374,1.2415615129602486,-3.6899700131793964,-0.09685246153034671,0.26356815211973356,2.0
84.83334,-0.8201756086198527,1.9115594431915794,-4.304740176089875,-0.0979581896462397,0.26356815211973356,2.0
84.85,-1.2964678397331577,1.9233816011116787,-4.206841307349796,-0.09896877427884583,0.26356815211973356,2.0
84.86667,-1.6233984744112357,1.9303436653559722,-3.7461384464263516,-0.09952167429075316,0.26356815211973356,2.0
84.88333,-1.7362045291486936,1.9303436653559722,-2.7671497590247314,-0.10007424262898794,0.26356815211973356,2.0
84.9,-1.533079138662585,1.6957209824919348,-1.86125692023215,-0.10062714264089576,0.26356815211973356,2.0
84.91666,-1.0569394791560496,1.2584412589881704,-1.0195963462110946,-0.10117971097913006,0.26356815211973356,2.0
84.93333,-0.8620169893967727,0.7036253399585335,-0.31957369902261445,-0.10173261099103739,0.26356815211973356,2.0
84.95,-0.8118508714169466,0.0885041291860503,0.3073551430033395,-0.10228551100294521,0.26356815211973356,2.0
84.96667,-0.9390721910718063,-0.4243702413695232,0.5186300585916973,-0.10283841101485207,0.26356815211973356,2.0
84.98333,-1.114548276218963,-0.909078716094008,0.6165289273318593,-0.10339097935308685,0.26356815211973356,2.0
85.0,-0.8105011319071218,-0.7801218413304222,0.3933823368842377,-0.10394387936499466,0.26356815211973356,2.0
85.01667,-0.4372593285059286,-0.5759787489770487,0.144323561006333,-0.104496779376902,0.26356815211973356,2.0
85.03333,0.5278591398034337,0.02695130494852992,0.046424692266170985,-0.10504934771513678,0.26356815211973356,2.0
85.05,1.370613772504895,0.5389954300305592,-0.01060352022991129,-0.10560224772704412,0.26356815211973356,2.0
85.06667,1.5712782444241993,0.5744831921905101,0.1461286902765772,-0.10615514773895145,0.26356815211973356,2.0
85.08334,1.6535435143649784,0.5422891877033801,0.17395273192014982,-0.10670804775085879,0.26356815211973356,2.0
85.1,1.4404654109721842,0.3413125030616919,-0.11974387430008568,-0.10737083886824864,0.26356815211973356,2.0
85.11667,1.263344986966264,0.31029010240111393,-0.34115816929416237,-0.10856868103216495,0.26503514727419775,2.0
85.13333,1.1380450765697576,0.5230207787003274,-0.45859917962272845,-0.10976580463449565,0.2666733458954975,2.0
85.15,0.663725300630158,0.7802184550152275,-0.6809508453010258,-0.11096364679841195,0.26831252782927495,2.0
85.16666,-0.11338307644944484,1.07577240301771,-0.994227225269277,-0.1121607704007412,0.26995072645057466,2.0
85.18333,-0.9654322814037047,1.2934540575255198,-1.0233078718830457,-0.113358612564658,0.27158990838435215,2.0
85.2,-1.8558808755456182,1.4708928683252744,-0.9057587140031794,-0.11455645472857479,0.2732290903181296,2.0
85.21667,-1.653276503874359,1.378977894974529,-0.40363902256294554,-0.11575429689249013,0.274868272251907,2.0
85.23333,-1.151916260596768,1.2134676840929977,0.2033339636260589,-0.11695142049482034,0.2765064708732068,2.0
85.25,-0.6502550807985071,0.929453497825991,0.48977889078569586,-0.11814926265873714,0.2781456528069842,2.0
85.26667,-0.16321480669663865,0.637483201634817,0.7361633558734783,-0.11934710482265393,0.27978483474076166,2.0
85.28333,-0.07547676412306027,0.4483286749130668,0.7557431296215107,-0.12054422842498413,0.2814230333620614,2.0
85.3,0.01632979765227752,0.22497057705593404,0.7565147659791182,-0.12174207058889949,0.28306221529583886,2.0
85.31667,0.12920356310688627,-0.17722406075684344,0.6585571344125629,-0.12293991275281628,0.2847013972296163,2.0
85.33334,0.15258721766086022,-0.518616116329869,0.5102875779551342,-0.12413775491673258,0.2863405791633938,2.0
85.35,-0.04789416803454706,-0.7077114930385632,0.23625646383423493,-0.12495694551344792,0.2879787777846935,2.0
85.36667,-0.17659188418407024,-0.8291000350841411,0.058337484964228525,-0.1239434033535004,0.28961795971847093,2.0
85.38333,-0.20165989634794979,-0.8527443509243599,0.019177937468163722,-0.1229304691972486,0.2912561583397707,2.0
85.4,-0.2669591945262331,-0.8511147094678694,-0.13518076145928581,-0.12191692703730109,0.29289534027354813,2.0
85.41666,-0.3672312431816657,-0.8274703936276708,-0.38971782018348994,-0.12090399288104978,0.29453353889478673,2.0
85.43333,-0.4014228676342941,-0.7882158193260612,-0.5281722403612724,-0.11989045072110226,0.2961727208285642,2.0
85.45,-0.4014228676342941,-0.7408988031127933,-0.6065383456145167,-0.11887690856115474,0.29781190276234165,2.0
85.46667,-0.46046268618456015,-0.5079592881515226,-0.7925037820056358,-0.11786336640120819,0.2994510846961191,2.0
85.48333,-0.5356667226761987,-0.22422749806889736,-1.0078812932339922,-0.11685043224495639,0.30108928331741885,2.0
85.5,-0.9074417309455918,0.4039024598225173,-1.1164928830990217,-0.11583689008500887,0.3027284652511963,2.0
85.51667,-1.2974423840331466,1.0519571417328444,-1.2158117675176952,-0.11482334792506135,0.3043676471849737,2.0
85.53333,-1.372646420524785,1.3002224580551416,-1.3528701837539219,-0.11381041376880909,0.3060058458062735,2.0
85.55,-1.3858938433629455,1.49391995880222,-1.415024046374123,-0.11279687160886252,0.3076450277400509,2.0
85.56667,-1.072456042295852,1.3993162406773654,-1.0820747875002354,-0.11178332944891549,0.30928420967382836,2.0
85.58334,-0.8053403183137868,1.2677115622143131,-0.7936526191128519,-0.11076978728896797,0.31092339160760585,2.0
85.6,-0.6549322453306379,1.0430905617324264,-0.6174346553807106,-0.109662360664334,0.31256159022890556,2.0
85.61667,-0.4582611644418196,0.7844621833206932,-0.48919618574458246,-0.10809591849247915,0.314200772162683,2.0
85.63333,-0.1950470367210844,0.47708607739784914,-0.4304568645004852,-0.10653041599799211,0.31583897078398276,2.0
85.65,-0.018712165044738868,0.19478519849488088,-0.37168228556055205,-0.10496397382613726,0.3174781527177602,2.0
85.66666,0.08155988361069376,-0.06530227574730374,-0.3129429643165049,-0.10339847133165164,0.31911635133905997,2.0
85.68333,0.13233186272025996,-0.20868195500740136,-0.2670716637282191,-0.10183202915979679,0.3207555332728374,2.0
85.7,0.15741492171017302,-0.29148673338062026,-0.22788861110159697,-0.10026558698794193,0.32239471520661483,2.0
85.71667,0.18249798070006468,-0.30937337758169275,-0.1579864294868042,-0.09869914481608852,0.32403389714039227,2.0
85.73333,0.20756599286394423,-0.30937337758169275,-0.07966733449467459,-0.09713364232160146,0.32567209576169204,2.0
85.75,0.1984571337478343,-0.24487328833675548,-0.036909425384019874,-0.09556720014974661,0.32731127769546947,2.0
85.76667,0.1854877087054333,-0.1738985402182526,0.0009359114416920387,-0.09400075797789176,0.32895045962924696,2.0
85.78333,0.16042772662612054,-0.10298831478514921,0.0009359114416920387,-0.09243525548340471,0.33058865825048556,2.0
85.8,0.1369398354086504,-0.0413956397836705,-0.0052673344623624125,-0.0908688133115508,0.332227840184263,2.0
85.81667,0.1218900000147025,-0.029566385730353518,-0.044450387088984536,-0.08930237113969595,0.3338670221181016,2.0
85.83334,0.1068401646207546,-0.017737131677036534,-0.08363343971560666,-0.0877359289678411,0.33550620405187903,2.0
85.85,0.09179935732243974,-0.005914973756937234,-0.12279298721163806,-0.08585547615735793,0.3371444026731176,2.0
85.86667,0.076749521928492,0.005914280296379751,-0.16197603983826017,-0.08244617776165515,0.33878358460689506,2.0
85.88333,0.06170871463016428,0.017736438216489136,-0.201135587334325,-0.07903892453595644,0.34042178322819483,2.0
85.9,0.04665887923621638,0.02956569226980612,-0.2403186399609471,-0.07562962614025415,0.34206096516197226,2.0
85.91666,0.03161807193790152,0.04138785018990542,-0.2794781874569785,-0.0722223729145583,0.34369916378327203,2.0
85.93333,0.016568236543953622,0.05321710424322241,-0.31866124008360064,-0.068813074518856,0.34533834571704947,2.0
85.95,0.0015184011500058887,0.06504635829653939,-0.3578442927102228,-0.06540377612315323,0.3469775276508269,2.0
85.96667,-0.06069096623585102,0.10467635254227622,-0.45841852921080395,-0.061994477727453326,0.34861670958460433,2.0
85.98333,-0.13589500272748964,0.15196498422271376,-0.5758971716989983,-0.05858722450175509,0.3502549082059041,2.0
86.0,-0.13141942136776752,0.15631036401920786,-0.6222656124937742,-0.055177926106052315,0.35189409013968154,2.0
86.01667,-0.11929487959546207,0.15475179953589566,-0.6633724895191739,-0.05176862771035001,0.35353327207345897,2.0
86.03333,-0.11929487959546207,0.10746316785545812,-0.761271358259336,-0.048361374484651304,0.35517147069475874,2.0
86.05,-0.13116271463930088,0.07133997260743921,-0.8530492809729946,-0.044952076088951395,0.3568106526285362,2.0
86.06667,-0.20641189160904003,0.09499848071407317,-0.9118238599129278,-0.0415427776932491,0.3584498345623136,2.0
86.08334,-0.24970777613292752,0.11865698882070715,-0.9317754548707149,-0.038133479297546326,0.3600890164960911,2.0
86.1,-0.21210575788714028,0.14230130466090574,-0.8534563598786521,-0.03395458059262877,0.3617272151173908,2.0
86.11667,-0.11309834059067327,0.17560926151587156,-0.7271462097490836,-0.02603018377740855,0.3633663970511683,2.0
86.13333,0.07491175063842329,0.22289789319630912,-0.5313484722687595,-0.018110540649541557,0.3650045956724069,2.0
86.15,0.24299437613889094,0.2891170696522253,-0.36673883230538923,-0.010186143834321332,0.36664377760624545,2.0
86.16666,0.39340244912203987,0.37187217509292037,-0.22968041606927933,-0.002266500706461048,0.36828197622748404,2.0
86.18333,0.48618597422358373,0.4702303850413182,-0.13117895577737035,0.005657896108759178,0.36992115816126153,2.0
86.2,0.5488936216983664,0.5766936715211711,-0.052812850524126105,0.013582292923979403,0.37156034009503897,2.0
86.21667,0.533071752676955,0.6090755307688803,-0.0511219698661104,0.021506689739192446,0.3731995220288164,2.0
86.23333,0.49548177955810546,0.62089390167436,-0.07069547158748474,0.029426332867059434,0.37483772065011617,2.0
86.25,0.45785831238651375,0.600536710491734,-0.10805520651530826,0.03735072968227966,0.3764769025838936,2.0
86.26667,0.4206392928718626,0.5753480609819211,-0.14850536378894988,0.04527512649749989,0.37811608451767104,2.0
86.28333,0.39557128070798303,0.5044151134612649,-0.22682445878107949,0.05319476962536687,0.3797542831389708,2.0
86.3,0.374429099472494,0.43715665125642633,-0.289800134530828,0.061119166440580394,0.38139346507274824,2.0
86.31667,0.374429099472494,0.3898396350431584,-0.2702086082175169,0.06904356325580062,0.3830326470065257,2.0
86.33334,0.37797193166970566,0.3592307333170197,-0.25061708190420584,0.07696796007102037,0.38467182894030316,2.0
86.35,0.3905059377516348,0.371052891237119,-0.23103730815619017,0.0843679130567349,0.3863100275616029,2.0
86.36667,0.4030474672465913,0.3973350011028337,-0.19548797060221268,0.08925146766834657,0.3879492094953803,2.0
86.38333,0.41558147332853107,0.44462363278327127,-0.13674864935811545,0.09413209273310011,0.3895874081166801,2.0
86.4,0.4281230028234876,0.473059806063991,-0.08839750961570823,0.09901564734471227,0.3912265900504575,2.0
86.41666,0.44065700890541665,0.48488196398409034,-0.049237962119676834,0.10389627240946149,0.3928647886717573,2.0
86.43333,0.4367262932796529,0.49670872918327824,-0.01006315353801975,0.10877982702107365,0.3945039706055347,2.0
86.45,0.4241887812369748,0.5085341939488798,0.02910734750594925,0.11366338163268533,0.39614315253931215,2.0
86.46667,0.4214504308122993,0.5388538125490536,0.08360014910045097,0.11854693624429317,0.39778233447308964,2.0
86.48333,0.4214504308122993,0.5743202863093817,0.14233947034454816,0.12342756130904671,0.39942053309438935,2.0
86.5,0.4214504308122993,0.5883648648809038,0.16560000134702374,0.1283111159206584,0.4010597150281668,2.0
86.51667,0.4214504308122993,0.5994432597725771,0.18456974386244568,0.13319467053227055,0.4026988969619443,2.0
86.53333,0.4214504308122993,0.5876211018524677,0.18456974386244568,0.13807529559702408,0.40433709558318287,2.0
86.55,0.42341333605945963,0.5757918477991608,0.19070237861257602,0.14295885020863194,0.4059762775169603,2.0
86.56667,0.43595486555441615,0.5639625937458438,0.22988543123919813,0.1478424048202436,0.4076154594507989,2.0
86.58334,0.4803140821539089,0.5387952711827148,0.3298171225587225,0.15272595943185577,0.40925464138457635,2.0
86.6,0.6056541429731997,0.47968448158221827,0.5843541812829266,0.1577798145439869,0.41089284000581494,2.0
86.61667,0.7769709541901476,0.42053821131563335,0.8868468459242459,0.16367698322346827,0.4125320219395924,2.0
86.63333,1.0151170697470033,0.3614274217150864,1.2588625471368615,0.16957061430925963,0.41417022056089214,2.0
86.65,1.0334897539172705,0.32742919938138376,1.3291964495094988,0.17546778298874097,0.4158094024946696,2.0
86.66666,0.858069879362231,0.3156108284758767,1.1334614322953,0.18136141407452708,0.41744760111596935,2.0
86.68333,0.5591722164458455,0.38909226266238006,0.8348122964594688,0.18725858275400842,0.4190867830497468,2.0
86.7,0.19546786109210623,0.5073848031955499,0.4821648228198697,0.19315575143348976,0.4207259649835242,2.0
86.71667,0.008069329344469318,0.5425309308708052,0.3131260115717571,0.19905292011296633,0.42236514691730165,2.0
86.73333,-0.12980473755686817,0.5543530887909145,0.1956473690835627,0.2049465511987572,0.4240033455386014,2.0
86.75,-0.14507732725088673,0.5211836987082659,0.18456974386244568,0.21084371987823858,0.42564252747237885,2.0
86.76667,-0.147585472410595,0.4833325115034297,0.18456974386244568,0.21674088855771992,0.42728170940615634,2.0
86.78333,-0.150092112984124,0.44550403046968934,0.18456974386244568,0.22263451964351127,0.42891990802745605,2.0
86.8,-0.1526002581438301,0.40765284326488543,0.18456974386244568,0.22853168832298784,0.4305590899612335,2.0
86.81667,-0.15510840330353837,0.3698016560600491,0.18456974386244568,0.23442885700246918,0.432198271895011,2.0
86.83334,-0.15761654846324663,0.33195046885521295,0.18456974386244568,0.24032602568195055,0.4338374538287884,2.0
86.85,-0.16012318903677367,0.29412198782150484,0.18456974386244568,0.24625115425719768,0.4354756524500881,2.0
86.86667,-0.16263133419648193,0.2562708006166687,0.18456974386244568,0.25233262294064784,0.43565569296830187,2.0
86.88333,-0.16513797477001113,0.21844231958292826,0.18456974386244568,0.25841044347251757,0.43565569296830187,2.0
86.9,-0.13971632645096366,0.1630274145469812,0.18456974386244568,0.26449191215596823,0.43565569296830187,2.0
86.91666,-0.08958030212324733,0.0920944670263854,0.18456974386244568,0.27056973268783274,0.43565569296830187,2.0
86.93333,-0.022984502087303477,0.04436382082942657,0.21023507825815937,0.27665120137128335,0.43565569296830187,2.0
86.95,0.052264674882435684,0.008876058669475613,0.24941813088478149,0.2827326700547335,0.43565569296830187,2.0
86.96667,0.09815214880793499,0.010313834699803008,0.27331223017105866,0.28881413873817885,0.43565569296830187,2.0
86.98333,0.13575416705375432,0.022135992619912392,0.2928920039190911,0.29489195927004863,0.43565569296830187,2.0
87.0,0.19608296404872827,0.05538000718178706,0.3124835302324021,0.30097342795349924,0.43565569296830187,2.0
87.01667,0.25687577112298066,0.09159020542351055,0.3290838228123901,0.3070548966369499,0.43565569296830187,2.0
87.03333,0.25687577112298066,0.15070099502405748,0.25076472782026055,0.3131327171688192,0.43565569296830187,2.0
87.05,0.25687577112298066,0.20617283779540596,0.18456974386244568,0.3192141858522645,0.43565569296830187,2.0
87.06667,0.25687577112298066,0.24166059995535694,0.18456974386244568,0.3252956545357152,0.43565569296830187,2.0
87.08334,0.26039487478761253,0.2871028972785979,0.19006704880221645,0.3313771232191658,0.43565569296830187,2.0
87.1,0.2729248658272582,0.3580131227116406,0.20964055052363637,0.33637606563953293,0.43565569296830187,2.0
87.11667,0.2915570854777977,0.4136496904209449,0.2403329059895184,0.33614473785460547,0.445862847354626,2.0
87.13333,0.31913189885806514,0.44675173259725115,0.2873243629847962,0.3359135488385952,0.45733030175569345,2.0
87.15,0.3467232637469696,0.47987364394653864,0.3343440261367427,0.3356822210536678,0.4688046393826828,2.0
87.16666,0.3742980771272135,0.5129756861228167,0.3813354831319804,0.335451032037658,0.4802720937836891,2.0
87.18333,0.40188944201611787,0.5460975974721042,0.42835514628392685,0.3352197042527306,0.4917464314106785,2.0
87.2,0.4294808069050222,0.5792195088213917,0.4753748094358735,0.3349883764678032,0.5032207690376678,2.0
87.21667,0.4570721717939031,0.6123414201706512,0.5223944725877799,0.33475704868287626,0.514695106664596,2.0
87.23333,0.4846469851741706,0.6454434623469575,0.5693859295830577,0.334525859666866,0.5261625610656635,2.0
87.25,0.512238350063075,0.6785653736962449,0.6164055927350042,0.3342945318819386,0.5376368986926529,2.0
87.26667,0.5371271882296386,0.7099877730120322,0.6626039985097671,0.3340632040970112,0.5491112363196421,2.0
87.28333,0.4744772330315561,0.6863510312010728,0.6821775002311412,0.3338320150810009,0.5605786907206485,2.0
87.3,0.39245886990799644,0.7100969911358532,0.6745905284604286,0.33360068729607395,0.5720530283476378,2.0
87.31667,0.20433592748364857,0.9939990884154608,0.5178583179539401,0.33336935951114655,0.5835273659746272,2.0
87.33334,0.023223313153228474,1.271288997600026,0.4268324604272992,0.33313803172621914,0.5950017036015554,2.0
87.35,-0.13971876591184954,1.5313764718422105,0.5051515554193621,0.3325684321104108,0.6064691580026228,2.0
87.36667,-0.31796875120812496,1.6481573683883428,0.5280772197274629,0.33035697587862484,0.6077432338168091,2.0
87.38333,-0.5185128485191612,1.5535801050274676,0.4693378984833657,0.3281468462552568,0.6077432338168091,2.0
87.4,-0.6594631856900014,1.2774615942335308,0.28618816071115966,0.32593539002347083,0.6077432338168091,2.0
87.41666,-0.747201228263505,0.8400417511898567,-0.007508445509075846,0.32372526040010424,0.6077432338168091,2.0
87.43333,-0.6709964593697325,0.4951683252289473,-0.16048090859688857,0.32151380416831826,0.6077432338168091,2.0
87.45,-0.5079565759352976,0.19943697389602272,-0.23884701385013282,0.3193023479365322,0.6077432338168091,2.0
87.46667,-0.4524105304681559,-0.4649812977392867,-0.17982437250242905,0.3170908917047482,0.6077432338168091,2.0
87.48333,-0.4273425183042764,-1.2334215625463967,-0.08192550376226704,0.31488076208138016,0.6077432338168091,2.0
87.5,-0.504267370964468,-1.5852004367088475,0.016003762492676862,0.3126693058495942,0.6077432338168091,2.0
87.51667,-0.5905892945633042,-1.8933451529837564,0.1060497403666709,0.3104578496178082,0.6077432338168091,2.0
87.53333,-0.6281913128091235,-2.224365574746819,-0.07016822336562072,0.3082477199944402,0.6077432338168091,2.0
87.55,-0.7177973029105991,-2.5101872772988107,-0.24047701069147936,0.3060362637626561,0.6077432338168091,2.0
87.56667,-1.0940431877592949,-2.5456750394587617,-0.3776176948846568,0.3038248075308701,0.6077432338168091,2.0
